Square_Footage,Num_Bedrooms,Num_Bathrooms,Year_Built,Lot_Size,Garage_Size,Neighborhood_Quality,House_Price
1856,4,1,1994,0.7525016533388309,2,5,402602.57924062095
1865,2,1,1960,1.393209835724071,0,7,366797.3447576696
4761,1,3,2012,3.416364836670666,0,10,1017972.3219876717
4965,2,3,2005,2.71674355483772,2,4,1075210.4336176063
4776,5,2,1971,3.9916018976328766,0,10,1038652.4247755758
3401,5,1,2013,1.0149418337556135,2,2,756373.8420634224
4969,2,3,2009,2.856139183496538,1,5,1064774.9343224152
2656,5,2,2022,3.7659605705256234,0,4,634004.8061044941
3608,1,2,1972,4.729693063864201,0,9,775773.2237663032
855,1,1,1954,2.0648068509362694,2,5,169680.72657646317
4814,3,1,1982,4.347773283727493,1,7,1025797.9575248685
4241,3,3,1954,0.5292551607278698,0,1,855226.0554374057
4708,3,3,2015,0.8204004431352416,1,9,1014692.4167213711
1832,3,1,1971,4.828058364318008,1,4,445217.10327527474
3781,3,3,2003,0.5978336352650369,0,9,805945.0619342412
3179,3,3,1977,3.9889995196514567,1,2,712085.6838353397
994,3,1,1960,1.5656806153455007,1,6,194136.73661802642
4247,3,1,2014,2.5662782375208524,2,7,913112.0175682441
2927,2,1,1997,2.800430344965348,1,7,632157.272736979
715,2,3,1969,0.7916442154423813,0,3,137967.04596919657
960,4,2,1997,3.7528438085390934,0,10,289269.01598420896
612,3,1,1957,1.9152611399942725,1,10,126159.61277086652
1203,1,1,1996,2.631286944683669,2,10,281396.1339772803
3314,5,3,2021,4.904365615769693,1,5,808185.9746804151
1816,5,1,1965,2.9409876899682477,2,8,417182.1763050734
967,2,3,2003,3.1370077730782016,2,5,285574.6539734354
1171,2,3,1962,4.120383198762503,2,5,310776.0902532346
2276,5,2,1985,4.9496158635469305,2,1,571573.2317697899
4118,5,3,1994,4.047633560742408,0,7,953404.5948062665
1397,2,3,1973,2.630736440316181,2,7,328829.5769474024
3009,3,1,1987,1.0966374338223144,0,2,624945.5350775644
4291,2,2,1992,2.347633844460225,2,7,903499.1008243627
2868,3,1,2009,3.9582504831325,0,9,665452.4748689606
2972,3,1,1964,3.205390124705461,2,3,627935.1182240832
4617,5,1,2005,4.3578900606237845,0,4,1019192.6613592046
4513,5,2,1960,1.2272749164715018,1,3,910653.6028558454
4006,4,2,2003,1.0924411495696629,2,4,871566.5627396672
4848,5,1,1980,4.909509369794045,0,7,1065443.3223661862
2135,4,1,1977,2.6248851624115463,1,1,483914.83075621095
1665,5,1,2021,2.147553406499015,1,8,429964.49725088465
954,3,2,1968,3.2819015428905125,0,4,253343.90689123035
1598,4,2,1950,1.0607525440865,0,7,329637.32571187126
1475,5,3,2016,1.1690999257774113,1,7,383959.4196106117
3316,3,1,1984,0.6135680563171889,2,4,676108.8512096877
1295,3,1,1959,3.4006050314639102,2,7,286127.3789634969
4247,3,3,2014,0.8988630525189167,0,1,907070.251993938
2223,5,2,2021,3.476043822521634,0,3,564341.9131295119
524,1,1,1959,0.8623175440968971,2,7,100000.0
4736,1,3,2020,1.5967339051162106,0,8,995528.1464321825
4774,3,1,1971,2.3806499253301445,1,3,992953.996891792
4915,5,2,1956,1.9939923240699435,1,3,1011770.8785945608
1684,4,2,1966,1.9708101370882205,1,6,367282.0162939198
1391,5,2,1955,4.135520106205272,0,7,325639.48815971985
637,2,3,1998,2.5205251066116934,1,8,192288.1262962224
3554,5,2,2008,3.214364745266004,2,1,826606.0146181242
1491,1,2,2019,4.360835443995523,2,7,389903.8626070494
1796,4,2,1984,4.492036927506643,2,7,442278.7666177528
3762,1,3,1951,3.707044540741371,2,8,767363.4209454823
2375,1,1,1971,1.9999927990187865,0,4,474970.26331438636
4453,1,1,2003,2.8225078253681644,1,5,928588.1928728317
4247,2,3,2000,2.853295048333032,2,5,904488.7127178793
1923,4,3,2007,1.9456347931850897,1,4,470415.7878202892
4016,5,3,1982,1.2269365697267127,2,7,866690.2592458813
3775,2,1,2001,2.1883783629554543,2,9,785305.9167400202
3485,5,1,1958,1.1471889629115897,2,6,714242.5749016566
1728,4,3,1997,2.525962689304597,0,6,414686.9228297414
4545,1,2,2011,2.628238385937717,1,7,959956.8122435975
630,3,3,1997,1.0142859649909075,1,8,173875.03721558454
1327,1,2,1957,3.7292781650866673,0,10,287984.12197399244
736,1,2,1975,3.6347287431236537,0,6,189676.3017823316
4006,2,1,2021,2.9892951776154044,2,7,882332.8584706143
1960,4,1,1977,4.255659286678725,1,6,466251.4916197072
4638,4,3,2000,1.4903990459212395,1,3,998439.2371139774
1974,4,3,1959,0.8996336573136885,2,1,420023.637252221
3052,4,3,1956,4.846896506982451,0,8,693142.4590308167
4632,4,1,1977,4.650653681015463,2,10,997885.7696999718
1146,3,1,1998,2.3205589538180784,1,2,281313.0614448485
1275,5,1,1974,3.086623511925263,0,5,303727.2087984317
1978,4,2,1999,3.8438669283412095,1,7,485380.95019563066
1423,5,2,2011,2.418507074481557,1,5,381670.5983455406
1978,1,1,1983,3.6436112215375553,2,3,450567.14161024237
1984,5,3,1975,2.8551746636193696,2,5,487009.57246796164
3652,2,3,1966,2.0413557831504314,2,1,753314.2410069008
1705,1,1,1953,3.008859692874197,2,9,362833.4204244516
1190,1,1,2002,2.3364529181339257,2,7,290586.0710356951
1755,5,3,1998,0.6341482528422175,1,9,419235.27348489483
2073,2,3,2018,1.3862352796020116,1,7,475019.8334708026
3344,1,2,2016,1.8697745864839848,1,6,737636.0138878217
3842,2,3,1991,4.681797810179267,1,8,863289.3969030941
4265,2,1,2001,3.9768412484486375,2,5,918983.9619560516
4808,2,3,1957,3.8533965531238743,0,4,1004469.825387534
1735,4,1,1997,0.8608647265020697,1,8,379861.4317349154
1486,4,1,1991,4.869796244482843,0,10,380625.40095998446
1863,4,1,2001,4.565496634434175,0,5,447949.994697146
3479,4,1,1972,2.214779660535047,2,7,745239.1601283248
3001,4,3,1951,2.3015503319736887,2,5,638364.4059712732
3948,1,1,2017,1.759516935108921,0,5,823529.5488742903
552,5,1,1984,1.7677831615234743,0,6,163990.00146635398
4643,5,1,2014,4.9272852725114715,0,7,1044954.2793580167
3157,5,3,1962,4.619918299687023,0,7,720320.8885990703
3902,4,2,1958,3.805793871400204,2,7,833200.113896879
4761,5,1,1983,2.969155650228063,2,1,1037747.6614682475
4113,2,3,1980,3.4229896223279,0,6,883520.1742603797
4925,1,3,2010,0.6632295561049579,0,4,997402.9263428396
3762,2,1,2017,4.134007136650056,0,9,847169.9094701301
694,4,2,1957,3.7667174629990514,2,10,184930.88632061318
734,4,3,1956,1.5402869203461917,0,7,164765.24269527054
3160,3,2,1995,3.278533918749423,1,5,700485.9556316421
1246,1,2,1999,3.4069130518809576,1,5,298848.4436756069
1297,1,2,1972,3.5406944861177347,0,5,288650.3792039274
1994,1,3,2013,2.1502242529832247,2,5,483477.9388347904
2806,1,2,1958,2.2868070224261174,1,10,553071.2462196368
4201,5,1,2014,3.335224559166569,1,4,929342.2987710773
2603,1,3,2003,0.9717163228512175,1,4,552036.13786642
2526,5,2,1978,2.679760335203821,2,6,567108.4842135326
1020,2,2,2019,4.601472385737937,2,2,302647.95874834456
4219,1,2,1993,4.931805847851923,1,8,923122.114178692
3223,3,1,2009,2.9441890566789426,2,1,731496.2455315186
1792,3,1,2022,3.928769145230664,2,10,461495.9414226346
2868,1,2,1986,0.9436231716008556,1,10,581948.159950993
3274,5,3,2004,4.012502120992462,2,7,748220.493682927
3420,2,2,1973,3.752691355016138,1,3,732183.424469731
3844,4,1,2004,2.219488116373971,1,1,848456.8877165132
682,1,3,2022,4.259608884988451,2,2,223259.2031625812
2711,1,3,1982,0.6242722576802155,1,7,556543.2872825902
2937,3,2,1997,3.2347463191788615,0,10,655626.093968675
2951,5,3,1997,3.309772083979529,0,5,694230.159989
2389,2,3,1954,0.9114128337335142,1,3,473448.57985664345
520,1,2,2014,3.3712540622717695,0,6,178542.42319174236
1062,2,2,1968,1.538575942669393,2,8,250362.35906874528
3075,1,1,1975,0.9719204945504656,1,10,597921.7579620468
3014,2,2,2005,1.9654181892785212,0,2,650694.6255814502
864,2,3,2020,1.1359173803124056,2,8,252360.0712204564
4226,3,2,2000,0.8610285322296758,0,8,880131.2288574091
4291,3,1,1985,3.981044188378243,0,1,929258.379369399
1159,3,3,2016,3.495491757241978,2,1,337245.7198870365
2048,5,2,1960,1.2996536665528982,2,2,455756.1129998177
2914,1,1,1958,4.783137746311591,2,3,613041.6320272784
3243,1,1,1960,2.434513371038414,2,10,638123.1257830953
4419,5,3,1957,2.7156547741339843,0,7,936837.4583846141
2838,5,2,1967,4.216213358171289,2,6,645442.9631397433
1692,5,1,1974,4.8305274035772445,0,2,421170.3750642074
3437,3,2,1962,0.8486400076608158,2,1,700179.5358570213
1023,4,2,1988,3.581838514976934,0,10,272893.5728063455
1877,3,2,1977,2.5999061033811897,2,2,428994.6441347401
3338,4,1,1958,1.026552761860758,2,8,671803.9439013259
2533,1,3,1964,3.1114501066139137,1,2,540958.4925387495
4729,1,1,1951,4.8919209241833865,1,8,952963.4951779421
4011,5,3,1977,3.73068736175524,1,7,893034.1481610236
1266,3,2,1960,4.501975019087482,2,3,324158.30430937395
4368,4,1,2013,1.0460487062316297,0,4,924904.5858828753
794,4,1,1979,2.2674161054961166,0,2,196510.31802192362
518,3,1,1964,1.8995906624714771,1,8,132638.30659338637
2026,2,2,2011,3.017328855610538,0,5,473508.9889343672
3923,3,1,2000,3.7937392478499254,2,6,877397.6300658887
3620,5,3,2011,4.892841387446377,1,8,861356.9775590366
2759,1,3,1958,4.0487798718819725,1,8,571524.4248449078
2300,1,1,1991,2.0117999332773158,2,10,483700.6126117354
2690,4,1,2017,0.6058962248634445,0,2,574383.5478606392
625,1,2,1962,0.9560096785966862,2,7,100000.0
4292,2,2,1992,3.1054501219941057,0,2,901471.0404415674
3424,2,3,2021,1.1505238412998873,2,2,760051.250173211
4922,2,3,1974,3.402975544638763,1,9,1046642.4965168645
2414,5,3,1964,3.905295409065322,2,9,573453.3030682747
3369,5,2,1988,1.766908000280957,0,10,719267.3546422322
1015,4,2,2019,2.0099551822604247,2,9,305746.04814576515
4127,4,1,1985,2.162120317752375,0,8,863388.6862700664
3106,1,2,2006,2.8325965576738232,2,3,673224.040706083
3944,1,3,1961,4.306548406826863,1,6,836699.9730567143
1529,3,2,2005,2.237881194096033,1,2,364815.0148038284
3714,2,2,1987,0.8385732848836085,2,5,755150.5825759335
2348,4,3,2002,4.676458259794039,2,5,594755.3248280677
2517,1,3,2019,1.8108835082351953,2,10,573186.5108108623
3160,3,2,1974,1.358266944159026,0,6,645375.2217757016
571,2,1,1969,2.587696041986079,1,6,130243.96338805476
2074,5,2,2003,2.880022849393295,1,5,510387.2632123264
2660,5,3,1987,4.157211289518779,1,5,649973.3618681368
3793,4,2,1955,1.3138927484413938,0,7,763581.8306101253
2334,4,3,2021,2.2423413938623646,1,9,549222.9074837283
1037,2,2,1964,4.889179747158894,2,10,255907.13436003952
3116,4,3,2001,1.830445437256184,1,3,696224.0924052008
1573,4,3,1987,2.3095516619734027,1,5,417298.5279669863
3230,1,1,1957,3.910982348233948,2,10,652548.2529562378
1139,4,2,1994,3.320462577910133,0,4,306917.6940491778
1669,5,1,1978,4.087449826604432,2,9,416605.60725276713
2136,2,3,2018,4.777905311266762,1,9,560368.7801060341
3447,4,1,2018,4.752598628908575,1,7,800453.7159944366
789,1,2,1980,4.048008173568492,2,7,217125.41955414586
3891,5,2,2004,4.345216760280511,1,7,906893.6618692172
3424,3,3,2018,3.356695928884277,2,9,777333.8366892267
3775,2,1,1971,2.1679838056094956,2,4,772530.4763061635
2786,1,2,2015,1.622763858572338,2,9,617979.8529750025
3130,2,3,1962,2.516588869436455,1,3,653929.853183309
917,4,3,1973,2.928985341092969,1,8,238179.67286650324
3462,5,2,2003,3.4857438366962605,0,9,793581.1609104531
741,1,2,1958,0.6776040338345088,1,2,133694.231606055
4734,1,2,2016,3.003069765651307,0,2,1026287.9791884453
3646,1,1,2013,2.4629328341706636,0,3,756736.9235082871
1192,3,2,1993,3.416217680651309,1,7,305423.8010019809
2146,5,1,1970,4.481406096181059,2,7,504092.9002942104
1973,1,1,1987,3.9480424799167255,1,7,445697.2569784187
2131,5,2,1963,2.8702625741320507,0,10,488113.50505569135
3978,4,1,1971,2.796922382572487,0,2,817034.3799256844
2820,2,3,1968,3.8259628585965153,1,3,618321.3029156647
2263,1,1,1958,3.9673637568843354,2,7,468075.39068443974
4230,3,2,1998,3.5142585329926033,2,3,924418.017714894
4171,3,1,1962,1.4486761307915808,2,9,837257.0257104838
2834,4,3,2002,2.3697340049157747,0,10,641539.5853757594
3093,3,2,2021,1.896070376483305,2,3,692198.3782607898
2672,2,1,2000,0.541287473688099,1,2,545126.4211361188
2431,1,3,2009,1.544250828655202,0,10,538851.8933945443
3989,1,1,1972,0.6804979119307539,0,10,805589.0285891084
919,3,1,1960,3.4305328384954743,0,1,210960.56225018672
3480,1,2,1966,3.3287221672845475,0,4,716143.341003639
4579,2,3,2005,2.595571437930258,0,10,987442.6840517226
4187,5,3,1997,2.619275264476315,2,6,950877.0053637534
1351,3,2,1999,3.765551600698332,2,10,366900.77838776313
2625,1,2,1960,0.8649033274786286,1,6,504324.39824346075
1209,1,1,1966,2.175216161570048,1,10,238236.95915343618
2709,4,3,2011,2.077295720435421,2,8,631114.7577826936
3802,2,2,1975,3.995557175332522,2,4,816173.7524264855
1363,4,1,1977,4.408878379205415,1,1,340069.229775934
4323,1,3,1967,0.64600778199076,2,5,859255.2019889033
3051,1,3,1967,0.8602864819710181,2,10,616711.3290617552
1022,5,2,1957,2.8375148201555325,2,2,245524.94510410997
1903,2,3,1990,4.914510574807439,0,3,463611.4242628335
2310,5,1,2011,0.7704338467017657,1,3,523323.0670600654
3175,2,2,2008,1.2317275952932258,2,8,684166.8719863652
2323,3,2,1952,2.943113046549576,1,1,466287.634055565
2352,1,2,1988,3.44044709376183,2,6,512962.514810217
3945,5,3,2000,2.368584375503182,1,8,860329.4923109863
2469,1,3,2001,1.5394544293997852,2,9,530340.2629259358
3780,5,1,1999,3.643745999244928,0,6,838553.6119283593
3285,4,2,2015,2.292815367172123,2,4,735139.9117170591
977,5,2,1975,0.6456584030248409,0,8,212190.12571788687
760,2,1,2011,1.8337640309387755,2,3,211508.5901215244
1602,3,2,1970,3.5988782848416903,2,9,375676.5133619706
814,1,2,2000,4.555696842514861,0,6,244808.52890050848
3290,3,2,2001,2.982691778670831,1,10,741576.5597784728
4970,5,1,2013,4.171082340520124,2,3,1127454.9508747472
3007,2,3,1952,1.1268764000274105,0,6,600390.0737863068
4201,5,1,1962,2.8931961273887428,1,10,880376.3420141302
3279,4,1,1979,3.614337913586944,0,5,723630.8977834873
4509,2,3,1980,1.3462571467198892,0,6,930998.4863245214
1634,3,3,1979,4.63344050794635,0,10,395200.3325705316
3670,1,2,2006,4.574329091862923,2,7,832569.398248723
3311,5,2,1954,2.7796941328255675,2,10,715926.8056043428
1515,5,3,2013,1.5323028201343512,2,10,398268.3694212083
3888,2,1,1982,2.902329676815742,1,6,806818.1940113514
2136,4,3,2021,3.813029971378476,2,3,551859.0856947603
2187,5,3,1974,2.1943862950518422,0,10,504023.26087166165
1095,2,2,2010,2.6205664676016647,2,6,304336.5740626867
1528,3,1,1973,2.058731226667353,0,8,325863.8824744109
2384,2,1,2011,2.6748928004442485,1,3,515718.8149980786
2163,2,1,2019,3.446190839103346,0,7,521205.600976709
3675,5,2,1957,3.78430289920356,0,2,781102.5313177321
4844,3,1,1952,1.9384342488142812,2,5,979926.724614952
3461,3,3,1956,4.987290578223708,2,10,750277.8566295531
4789,5,1,2002,1.2068764143300936,1,9,1032849.6258299958
3004,1,2,1993,4.082033310922775,0,9,647388.2995956682
2091,5,3,1996,3.6822213229138714,1,7,538929.9027757348
2179,5,1,1998,2.850031826466478,0,2,521223.622693592
1765,5,2,1951,1.9957052294492927,0,4,373474.82085098367
4819,1,1,2016,1.2162156433245639,1,6,991526.7764665042
3036,5,1,1950,1.1208790991331201,0,6,623371.6871730612
4195,2,2,1964,3.716793179802609,1,5,887779.0184186555
3412,1,1,2009,2.1532603173034066,0,6,726041.2708483217
1666,3,3,1991,4.512497159910913,1,3,418454.7564739857
3490,2,1,1970,4.081005507372737,1,10,754487.4039427764
516,5,3,1959,3.57554199833379,1,1,171023.95659837997
2582,1,3,1950,1.2383747834727,1,8,504466.0455480218
2223,3,1,1952,4.086615845040834,2,8,462102.6557273945
3640,2,2,2006,1.8219915777847584,0,2,788471.7465500822
2187,2,3,1956,0.7012486811838552,2,9,436060.0778508738
3663,1,2,1995,2.3438609908582326,1,2,772413.2923551454
4590,5,2,1965,2.2200381860787712,1,6,974764.2449585375
1622,1,1,1951,4.943554776320348,0,8,340627.24826817797
1096,3,2,1977,1.565082616855266,2,6,246533.41545623643
1442,5,3,1986,4.60683190119415,2,5,411390.19601413485
3671,3,2,1981,4.537099846607294,0,7,805871.9105492336
989,1,3,1967,2.436285318119407,2,2,215314.5098676493
3166,3,2,1957,4.089670531140697,0,5,659703.8060571903
4377,2,3,2016,3.82671722233297,0,9,968579.6245710682
2176,1,2,1995,4.057491558004462,0,10,511145.80202330614
1229,4,1,2020,3.952415227800579,1,4,366761.3721041658
4224,3,1,1961,1.6017116830804574,2,4,840948.6906412032
3519,2,2,2017,3.7850494494856,2,6,794812.914986595
3848,4,2,2016,1.7531182801739855,1,3,841676.0140843305
1445,2,2,2018,2.0380464746655167,1,2,328315.3615363637
3090,4,2,1990,3.1300200694018074,1,8,713542.079751535
2761,2,2,1985,2.451967547081079,1,6,596339.5709584419
4533,5,1,1954,4.79149725692938,1,4,975160.0143017787
3592,3,3,1989,4.940877661385973,0,10,815225.983531393
2129,2,1,2016,3.781104727612485,0,6,505212.8979350432
2215,4,1,2011,0.7121268872142127,2,9,506995.24506516854
2197,1,1,1964,3.224591871000299,2,7,461296.3011935036
2251,4,3,1965,4.586669862990807,0,10,520803.17202920764
3423,3,3,1993,3.2873969927054594,1,4,757687.917361111
2665,1,3,1973,0.8445571629509254,2,10,537619.5908056167
4140,4,2,2018,2.745874854790363,0,2,915955.5032542577
4000,5,3,1951,1.0567763968421233,0,2,834160.7914333396
695,2,2,1950,1.2647412098374267,2,1,125326.23887016115
3874,5,3,1964,1.086001771811624,0,5,811913.7782802504
4731,1,2,1959,3.4668594228727825,1,2,956018.8995189746
2101,5,2,2008,2.771951729100503,0,9,516867.3356445212
2309,3,2,2016,3.352564521716505,0,1,538398.7531808107
1887,2,1,2014,1.8825753283147424,0,2,439793.0780082437
2765,4,3,1952,1.015958734360658,2,3,579310.5627489217
3361,3,2,2009,2.4561253143876547,0,6,743918.6134282475
2173,2,3,1969,1.2341306459973178,2,5,455476.286153808
3316,1,2,1993,4.3173241968884835,0,5,729807.1009486376
4646,2,3,2012,1.7821841248630141,0,3,973188.4539802474
4491,4,2,1994,3.399155256428652,0,4,965816.66811073
3402,2,3,1967,2.4107533735401625,2,6,711733.2413519861
4849,5,3,1969,4.5359568281398435,2,2,1063767.0779223358
2187,5,2,1981,1.3511259501034307,2,2,481489.24616078194
921,5,3,1972,4.867603948389555,2,4,298459.19885359623
1116,1,3,1955,0.5296658240252256,0,8,196446.53322187217
3353,5,3,1961,4.174800647685373,1,7,745934.792682193
3742,1,3,1993,3.138728099418043,1,2,811901.7790008615
2591,3,1,2009,4.480563855094436,2,4,623847.6164102585
2222,1,1,1994,4.813240260504831,0,8,515813.7578353911
4582,4,1,2003,2.510646144113305,0,5,979163.6072741754
3170,5,1,1973,3.693808750548583,0,9,703119.254960322
862,2,1,1996,4.807560251678122,1,1,252461.58896316672
2493,3,3,1984,1.0936159628482531,2,3,532653.3277481343
3972,3,1,2015,1.050555880207967,2,3,849079.3062552679
3897,1,2,1974,1.298355877630563,2,1,791830.6532685792
1637,5,1,1991,2.7790816311665267,1,1,385395.77463196457
2930,4,1,1955,1.6232915202960914,1,3,595787.2841019816
3971,4,2,1994,0.9517816357378748,2,10,835104.3455434779
2855,5,2,1975,3.1217078333856523,2,2,639834.3043051055
738,1,2,2014,2.714371583994014,1,1,209813.92780399404
4688,5,2,1992,2.459569481551166,1,3,1005953.3592901119
4520,3,1,2017,3.981513971142724,0,8,1002176.5716490414
2173,1,2,1990,4.218635042834855,1,2,480629.8897880308
2961,5,3,1999,3.3115104530782857,1,3,698306.7578873169
2930,1,1,1969,2.5867168059377557,2,8,615771.3669713682
3181,2,3,1978,3.290492894072708,0,6,665735.6107514323
1198,1,3,2002,4.673098312638337,2,1,334276.21781208954
1709,4,1,1952,2.2777629553052376,2,9,355008.87618234276
4343,5,1,1975,2.002040846356703,1,6,901405.9063645734
1732,3,3,2015,0.6613807930459634,2,3,401729.2130448898
2178,1,2,2013,1.101427616347331,1,10,480961.44203831744
1487,3,1,1986,3.877926163262007,2,5,380897.43574499054
2028,2,3,1967,1.784789510533302,2,2,434165.8966340506
2060,5,3,1964,4.473759781546553,1,1,500810.74958148814
3208,2,3,1951,4.267683532123289,2,2,672640.7862957919
4830,5,2,2021,2.4906972543359553,2,10,1084822.467486659
1260,2,2,2020,4.247585031955076,1,10,356712.33451874735
509,5,3,1957,1.4386476548347282,1,1,140538.08318538152
2755,1,1,1953,3.3947329721463317,0,9,559966.7686130448
2581,1,2,1989,4.016775414839819,1,3,570399.7427677898
3876,1,2,1999,2.088865208303897,0,9,812848.6256188416
3758,2,2,1997,3.6293817469366614,2,2,809984.1432442825
4098,5,2,2016,1.35599316842891,0,1,895292.5823658324
2081,1,1,1953,4.575580189072812,2,10,436781.5733235931
3004,3,2,2005,3.100061547322207,2,7,678670.2030296898
2884,5,3,1951,4.623416935165339,2,7,668624.0001654534
3247,4,1,1997,1.5083716621010146,2,5,708443.7677346973
3914,5,3,1962,0.7632111999855611,0,1,799811.891543336
528,3,3,1979,0.5208837147410312,0,2,100000.0
4570,1,2,1970,1.0521756470178816,0,3,911248.6901474867
1433,4,1,2000,0.9222228795918396,0,7,327889.990308326
883,1,2,1968,0.8343434220617041,1,10,155571.02495201622
3761,5,3,1972,1.1527850124169423,2,10,805272.2044987684
664,2,2,1982,2.296250575299588,2,8,170024.87591657112
646,1,1,1956,2.3105072985679973,2,4,146406.89625235138
